solutionID                    DO0.pos_y                     DO0.velo                      DO0.acc                       obj                           fit_pena_a_max                fit_pena_curv_rate            fit_pena_max_latg             fit_pena_spd                  
15e02552                      240.52463354259277            10.604772648564412            0.74132830787082              2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
62557d2a                      242.39575584756835            13.75454305635128             0.7940344824361772            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
3bf80b9a                      240.3007725565615             10.441229588850428            0.7820933476845428            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
72fa23fa                      240.31443948910606            10.441229588850428            0.8782698259061376            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
247db756                      243.2309126403201             12.474647259993146            0.1731096521633405            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
2eaa4abb                      248.06986632351337            13.595078210281416            0.8309265956192541            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
3dc40b04                      240.3007725565615             10.519864063978641            0.8214575669906646            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
573b82c0                      243.96237961359657            12.51788048508773             0.7449171547535662            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
3cb0e011                      240.3007725565615             10.441229588850428            0.7814809225550063            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
5a1940ba                      240.51139087246617            10.445788659283002            0.8277722418509719            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
4e2deb6d                      240.3007725565615             10.530366751646023            0.8288814901399579            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
76d39df                       240.30043965477037            10.441229588850428            0.7872171391913808            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
184dd2d3                      247.00130736952332            12.838990139119698            0.5540365176666241            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
4957cb01                      240.53204770396147            10.615594603290846            0.7262461395629959            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
6a2f3c05                      241.1099766990333             10.704583002860584            0.7939078967413962            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
4b99e6f9                      243.96237961359657            12.51788048508773             0.7755650807334018            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
38d8581d                      246.9630283873166             12.866543178875801            0.5322508265654893            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
450fad7                       240.30092649361862            10.441229588850428            0.7971685623666751            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
438ad49b                      243.2309126403201             12.474647259993146            0.1786378734609581            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
133d06f0                      243.96237961359657            12.531481745968716            0.7449171547535662            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
5a1999be                      240.3007725565615             10.463147290080713            0.8214575669906646            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
17b632bc                      240.30043965477037            10.292136253132872            0.9211584425459374            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
22e7806a                      240.3007725565615             10.444540340658135            0.7880510863209087            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
69b8ff13                      233.94218243288694            8.489164850730377             0.8513103431876361            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
5064dfd5                      240.3007725565615             10.441229588850428            0.7814809225550063            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
34b82a53                      243.98711383801125            12.491950399275407            0.7449171547535662            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
51b63165                      243.96237961359657            12.474647259993146            0.23577834650102913           2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
28b8527e                      240.3007725565615             10.396464500442105            0.8158194452524493            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
168e485c                      243.96237961359657            12.51788048508773             0.7655033261718268            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
38bf7e4a                      248.3242613173995             13.15685636150009             0.7362896970182395            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
57a9bd5                       243.2309126403201             12.474647259993146            0.13151703971051742           2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
53ab03bc                      240.51139087246617            10.441198961212926            0.8273072785212903            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
6e01ab99                      240.30043965477037            10.441229588850428            0.7875571606203932            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
cf3f1ac                       247.00130736952332            12.838990139119698            0.554121748513759             2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
61d5f710                      243.96237961359657            12.475990849267856            0.7446961616496326            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
351e02a5                      242.39575584756835            13.761293404992               0.7940344824361772            2224001.0204081633            1000.5102040816327            1111000.0                     1000.5102040816327            1111000.0                     
